Table 1
State,County,Studio,1 Bedroom,2 Bedroom,3 Bedroom,4 Bedroom
Oregon,Sherman,$ 559,$ 643,$ 847,"$ 1,212","$ 1,234"
Oregon,Tillamook,$ 666,$ 708,$ 933,"$ 1,335","$ 1,578"
Oregon,Umatilla,$ 564,$ 677,$ 846,"$ 1,201","$ 1,465"
Oregon,Union,$ 591,$ 680,$ 896,"$ 1,282","$ 1,463"
Oregon,Wallowa,$ 541,$ 665,$ 820,"$ 1,152","$ 1,304"
Oregon,Wasco,$ 778,$ 892,"$ 1,176","$ 1,606","$ 2,036"
Oregon,Washington,"$ 1,245","$ 1,331","$ 1,536","$ 2,193","$ 2,657"
Oregon,Wheeler,$ 501,$ 585,$ 759,"$ 1,086","$ 1,255"
Oregon,Yamhill,"$ 1,245","$ 1,331","$ 1,536","$ 2,193","$ 2,657"
Pennsylvania,Adams,$ 696,$ 802,$ 974,"$ 1,314","$ 1,574"
Pennsylvania,Allegheny,$ 714,$ 772,$ 940,"$ 1,206","$ 1,321"
Pennsylvania,Armstrong,$ 515,$ 619,$ 780,$ 970,"$ 1,090"
Pennsylvania,Beaver,$ 714,$ 772,$ 940,"$ 1,206","$ 1,321"
Pennsylvania,Bedford,$ 571,$ 592,$ 724,$ 934,"$ 1,034"
Pennsylvania,Berks,$ 628,$ 741,$ 952,"$ 1,184","$ 1,291"
Pennsylvania,Blair,$ 574,$ 647,$ 806,"$ 1,003","$ 1,093"
Pennsylvania,Bradford,$ 597,$ 626,$ 782,"$ 1,051","$ 1,163"
Pennsylvania,Bucks,$ 900,"$ 1,040","$ 1,260","$ 1,567","$ 1,796"
Pennsylvania,Butler,$ 714,$ 772,$ 940,"$ 1,206","$ 1,321"
Pennsylvania,Cambria,$ 524,$ 572,$ 724,$ 923,"$ 1,041"
Pennsylvania,Cameron,$ 537,$ 549,$ 724,$ 901,$ 982
Pennsylvania,Carbon,$ 788,$ 891,"$ 1,139","$ 1,474","$ 1,545"
Pennsylvania,Centre,$ 865,$ 885,"$ 1,009","$ 1,347","$ 1,368"
Pennsylvania,Chester,$ 900,"$ 1,040","$ 1,260","$ 1,567","$ 1,796"
Pennsylvania,Clarion,$ 613,$ 617,$ 724,$ 901,$ 989
Pennsylvania,Clearfield,$ 512,$ 583,$ 724,$ 938,"$ 1,095"
Pennsylvania,Clinton,$ 532,$ 612,$ 807,"$ 1,068","$ 1,397"
Pennsylvania,Columbia,$ 700,$ 704,$ 836,"$ 1,040","$ 1,203"
Pennsylvania,Crawford,$ 508,$ 573,$ 725,$ 906,$ 983
Pennsylvania,Cumberland,$ 651,$ 773,$ 977,"$ 1,242","$ 1,325"
Pennsylvania,Dauphin,$ 651,$ 773,$ 977,"$ 1,242","$ 1,325"
Pennsylvania,Delaware,$ 900,"$ 1,040","$ 1,260","$ 1,567","$ 1,796"
Pennsylvania,Elk,$ 478,$ 577,$ 724,$ 978,$ 982
Pennsylvania,Erie,$ 624,$ 653,$ 844,"$ 1,050","$ 1,145"
Pennsylvania,Fayette,$ 714,$ 772,$ 940,"$ 1,206","$ 1,321"
Pennsylvania,Forest,$ 537,$ 558,$ 724,$ 901,$ 982
Pennsylvania,Franklin,$ 647,$ 681,$ 897,"$ 1,197","$ 1,227"
Pennsylvania,Fulton,$ 537,$ 635,$ 724,$ 950,"$ 1,208"
Pennsylvania,Greene,$ 621,$ 624,$ 724,$ 901,$ 982
Pennsylvania,Huntingdon,$ 571,$ 609,$ 724,$ 978,"$ 1,085"
Pennsylvania,Indiana,$ 618,$ 635,$ 772,$ 960,"$ 1,047"
Pennsylvania,Jefferson,$ 565,$ 568,$ 724,$ 903,$ 982
Pennsylvania,Juniata,$ 478,$ 550,$ 724,$ 901,"$ 1,045"
Pennsylvania,Lackawanna,$ 590,$ 685,$ 839,"$ 1,082","$ 1,156"
Pennsylvania,Lancaster,$ 684,$ 809,"$ 1,018","$ 1,283","$ 1,380"
Pennsylvania,Lawrence,$ 515,$ 592,$ 780,$ 974,"$ 1,139"
Pennsylvania,Lebanon,$ 711,$ 716,$ 930,"$ 1,194","$ 1,261"
Pennsylvania,Lehigh,$ 788,$ 891,"$ 1,139","$ 1,474","$ 1,545"
Pennsylvania,Luzerne,$ 590,$ 685,$ 839,"$ 1,082","$ 1,156"
Pennsylvania,Lycoming,$ 684,$ 688,$ 863,"$ 1,141","$ 1,170"
Pennsylvania,McKean,$ 546,$ 549,$ 724,$ 901,"$ 1,013"
Pennsylvania,Mercer,$ 553,$ 556,$ 724,$ 949,"$ 1,017"
Pennsylvania,Mifflin,$ 521,$ 616,$ 724,$ 970,"$ 1,216"
Pennsylvania,Monroe,$ 824,$ 851,"$ 1,097","$ 1,518","$ 1,762"
Pennsylvania,Montgomery,$ 900,"$ 1,040","$ 1,260","$ 1,567","$ 1,796"
Pennsylvania,Montour,$ 686,$ 690,$ 848,"$ 1,146","$ 1,150"
Pennsylvania,Northampton,$ 788,$ 891,"$ 1,139","$ 1,474","$ 1,545"
Pennsylvania,Northumberland,$ 495,$ 561,$ 724,$ 902,"$ 1,007"
Pennsylvania,Perry,$ 651,$ 773,$ 977,"$ 1,242","$ 1,325"
Pennsylvania,Philadelphia,$ 900,"$ 1,040","$ 1,260","$ 1,567","$ 1,796"
Pennsylvania,Pike,"$ 1,034","$ 1,041","$ 1,354","$ 1,938","$ 2,328"
Pennsylvania,Potter,$ 549,$ 588,$ 724,"$ 1,002","$ 1,101"
Pennsylvania,Schuylkill,$ 574,$ 577,$ 743,$ 982,"$ 1,081"
Pennsylvania,Snyder,$ 608,$ 611,$ 767,"$ 1,012","$ 1,122"
Pennsylvania,Somerset,$ 597,$ 600,$ 724,$ 957,"$ 1,096"
Pennsylvania,Sullivan,$ 537,$ 635,$ 724,"$ 1,036","$ 1,254"
Pennsylvania,Susquehanna,$ 515,$ 600,$ 781,"$ 1,023","$ 1,159"
Pennsylvania,Tioga,$ 519,$ 607,$ 786,"$ 1,023","$ 1,225"
Pennsylvania,Union,$ 586,$ 686,$ 790,"$ 1,051","$ 1,071"
Pennsylvania,Venango,$ 553,$ 583,$ 724,$ 901,"$ 1,204"
Pennsylvania,Warren,$ 590,$ 594,$ 724,$ 919,"$ 1,014"
Pennsylvania,Washington,$ 714,$ 772,$ 940,"$ 1,206","$ 1,321"
Pennsylvania,Wayne,$ 661,$ 718,$ 892,"$ 1,179","$ 1,210"
Pennsylvania,Westmoreland,$ 714,$ 772,$ 940,"$ 1,206","$ 1,321"
Pennsylvania,Wyoming,$ 590,$ 685,$ 839,"$ 1,082","$ 1,156"
Pennsylvania,York,$ 639,$ 736,$ 969,"$ 1,225","$ 1,345"
Rhode Island,Bristol,$ 848,$ 955,"$ 1,148","$ 1,428","$ 1,714"
Rhode Island,Newport,"$ 1,027","$ 1,157","$ 1,502","$ 2,122","$ 2,601"
Rhode Island,Providence,$ 848,$ 955,"$ 1,148","$ 1,428","$ 1,714"
South Carolina,Abbeville,$ 512,$ 515,$ 679,$ 972,"$ 1,176"
South Carolina,Aiken,$ 636,$ 708,$ 815,"$ 1,108","$ 1,411"
South Carolina,Allendale,$ 512,$ 515,$ 679,$ 917,$ 921
South Carolina,Anderson,$ 623,$ 680,$ 844,"$ 1,092","$ 1,422"
South Carolina,Bamberg,$ 540,$ 544,$ 717,"$ 1,022","$ 1,079"
