date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-09-15,BR_PA_150375,0,0,0,5,3473,42,0,3926
2022-09-15,BR_PA_150380,0,0,0,1,3159,82,0,4564
2022-09-15,BR_PA_150390,0,0,0,2,6837,180,0,6060
2022-09-15,BR_PA_150400,0,0,0,2,2041,67,0,1546
2022-09-15,BR_PA_150405,0,0,0,4,2288,83,0,2762
2022-09-15,BR_PA_150410,0,0,0,1,689,17,0,1193
2022-09-15,BR_PA_150420,34,0,0,1,23114,547,0,33640
2022-09-15,BR_PA_150430,0,0,0,1,775,51,0,1964
2022-09-15,BR_PA_150440,0,0,0,1,1196,46,0,1933
2022-09-15,BR_PA_150442,5,0,0,1,4662,150,0,4192
2022-09-15,BR_PA_150445,0,0,0,9,5719,69,0,4956
2022-09-15,BR_PA_150450,0,0,0,1,613,17,0,525
2022-09-15,BR_PA_150460,0,0,0,6,3861,66,0,6247
2022-09-15,BR_PA_150470,0,0,0,1,2974,75,0,2307
2022-09-15,BR_PA_150475,0,0,0,2,2143,34,0,2411
2022-09-15,BR_PA_150480,0,0,0,1,9778,215,0,12773
2022-09-15,BR_PA_150490,0,0,0,1,1397,42,0,1467
2022-09-15,BR_PA_150495,0,0,0,7,1856,12,0,2375
2022-09-15,BR_PA_150497,0,0,0,1,1765,27,0,2122
2022-09-15,BR_PA_150500,0,0,0,1,1183,21,0,1931
2022-09-15,BR_PA_150503,4,0,0,2,3950,83,0,5141
2022-09-15,BR_PA_150506,0,0,0,1,3273,119,0,2954
2022-09-15,BR_PA_150510,1,0,0,4,8612,164,0,10366
2022-09-15,BR_PA_150520,2,0,0,2,2487,52,0,2853
2022-09-15,BR_PA_150530,1,0,0,1,12496,202,0,4325
2022-09-15,BR_PA_150540,0,0,0,1,423,18,0,853
2022-09-15,BR_PA_150543,0,0,0,1,7252,65,0,10111
2022-09-15,BR_PA_150548,0,0,0,2,2897,63,0,4204
2022-09-15,BR_PA_150549,0,0,0,2,1029,11,0,1869
2022-09-15,BR_PA_150550,3,0,0,1,14788,263,0,28185
2022-09-15,BR_PA_150553,0,0,0,1,65779,530,0,61507
2022-09-15,BR_PA_150555,0,0,0,1,811,12,0,2118
2022-09-15,BR_PA_150560,0,0,0,3,357,4,0,796
2022-09-15,BR_PA_150563,0,0,0,2,1303,9,0,2336
2022-09-15,BR_PA_150565,1,0,0,9,2854,47,0,3450
2022-09-15,BR_PA_150570,0,0,0,1,3787,38,0,4421
2022-09-15,BR_PA_150580,0,0,0,3,3789,100,0,3359
2022-09-15,BR_PA_150590,0,0,0,5,1756,47,0,3890
2022-09-15,BR_PA_150600,1,1,0,1,2922,93,0,3408
2022-09-15,BR_PA_150610,0,0,0,1,1181,23,0,1536
2022-09-15,BR_PA_150611,0,0,0,1,1005,19,0,1222
2022-09-15,BR_PA_150613,0,0,0,1,21588,299,0,33750
2022-09-15,BR_PA_150616,0,0,0,4,3408,45,0,7224
2022-09-15,BR_PA_150618,0,0,0,1,3470,94,0,3143
2022-09-15,BR_PA_150619,8,0,0,5,6346,84,0,7682
2022-09-15,BR_PA_150620,0,0,0,1,1536,112,0,2582
2022-09-15,BR_PA_150630,0,0,0,10,2144,32,0,1553
2022-09-15,BR_PA_150635,0,0,0,6,1649,29,0,3060
2022-09-15,BR_PA_150640,0,0,0,1,264,12,0,351
2022-09-15,BR_PA_150650,3,0,0,2,3935,108,0,4219
2022-09-15,BR_PA_150655,0,0,0,5,2209,27,0,3257
2022-09-15,BR_PA_150658,0,0,0,1,983,13,0,2507
2022-09-15,BR_PA_150660,0,0,0,1,1823,38,0,4708
2022-09-15,BR_PA_150670,0,0,0,3,4318,47,0,8062
2022-09-15,BR_PA_150680,36,0,0,1,39979,1331,0,35571
2022-09-15,BR_PA_150690,0,0,0,1,946,9,0,787
2022-09-15,BR_PA_150700,0,0,0,1,2769,59,0,2245
2022-09-15,BR_PA_150710,0,0,0,1,1932,35,0,2386
2022-09-15,BR_PA_150715,0,0,0,1,3659,61,0,2331
2022-09-15,BR_PA_150720,0,0,0,6,1667,37,0,4353
2022-09-15,BR_PA_150730,0,0,0,1,4356,41,0,12514
2022-09-15,BR_PA_150740,0,0,0,1,1267,40,0,1799
2022-09-15,BR_PA_150745,0,0,0,2,2316,57,0,2587
2022-09-15,BR_PA_150746,0,0,0,1,94,11,0,437
2022-09-15,BR_PA_150747,0,0,0,1,354,48,0,1982
2022-09-15,BR_PA_150750,18,0,0,2,364,12,0,1107
2022-09-15,BR_PA_150760,0,0,0,1,5602,75,0,7716
2022-09-15,BR_PA_150770,3,0,0,2,1067,32,0,1263
2022-09-15,BR_PA_150775,0,0,0,1,410,5,0,254
2022-09-15,BR_PA_150780,0,0,0,1,915,20,0,1858
2022-09-15,BR_PA_150790,0,0,0,1,778,26,0,1590
2022-09-15,BR_PA_150795,33,0,0,1,10959,132,0,17940
2022-09-15,BR_PA_150796,0,0,0,3,989,25,0,1420
2022-09-15,BR_PA_150797,0,0,0,1,1996,63,0,2710
2022-09-15,BR_PA_150800,1,0,0,1,5066,98,0,6081
2022-09-15,BR_PA_150803,0,0,0,5,762,29,0,1863
2022-09-15,BR_PA_150805,0,0,0,1,1954,30,0,3069
2022-09-15,BR_PA_150808,0,0,0,1,6172,88,0,10353
2022-09-15,BR_PA_150810,5,0,0,1,11034,289,0,9030
2022-09-15,BR_PA_150812,0,0,0,1,2779,32,0,5637
2022-09-15,BR_PA_150815,3,0,0,3,4187,100,0,4691
2022-09-15,BR_PA_150820,0,0,0,1,3945,95,0,6129
2022-09-15,BR_PA_150830,0,0,0,1,1643,38,0,2371
2022-09-15,BR_PA_150835,0,0,0,1,3373,31,0,4387
2022-09-15,BR_PA_150840,0,0,0,1,5524,85,0,7931
2022-09-15,BR_PA_BEL,41,1,0,1,152211,5404,0,153156
2022-09-15,BR_PB,69,1,0,3,652182,10402,0,1137385
2022-09-15,BR_PB_250010,0,0,0,2,2053,16,0,2922
2022-09-15,BR_PB_250020,0,0,0,2,901,7,0,2434
2022-09-15,BR_PB_250030,0,0,0,7,5647,79,0,13111
2022-09-15,BR_PB_250040,0,0,0,3,2962,38,0,5089
2022-09-15,BR_PB_250050,0,0,0,5,2491,26,0,3979
2022-09-15,BR_PB_250053,0,0,0,1,1240,9,0,2841
2022-09-15,BR_PB_250057,0,0,0,1,525,1,0,896
2022-09-15,BR_PB_250060,0,0,0,6,3147,47,0,6110
2022-09-15,BR_PB_250070,0,0,0,6,1830,38,0,3219
2022-09-15,BR_PB_250073,0,0,0,1,303,4,0,819
2022-09-15,BR_PB_250077,0,0,0,3,1712,16,0,2782
2022-09-15,BR_PB_250080,0,0,0,7,2766,29,0,4109
2022-09-15,BR_PB_250090,0,0,0,1,1189,31,0,2422
2022-09-15,BR_PB_250100,0,0,0,2,1048,18,0,5116
2022-09-15,BR_PB_250110,0,0,0,13,2931,36,0,3924
2022-09-15,BR_PB_250115,0,0,0,4,379,7,0,810
2022-09-15,BR_PB_250120,0,0,0,1,564,13,0,876
2022-09-15,BR_PB_250130,0,0,0,25,2811,20,0,3847
2022-09-15,BR_PB_250135,0,0,0,3,743,6,0,1573
2022-09-15,BR_PB_250140,0,0,0,3,1685,13,0,2840
2022-09-15,BR_PB_250150,0,0,0,1,2059,29,0,3660
2022-09-15,BR_PB_250153,0,0,0,12,794,9,0,2088
2022-09-15,BR_PB_250157,0,0,0,2,1169,8,0,2189
2022-09-15,BR_PB_250160,0,0,0,27,1750,16,0,5314
2022-09-15,BR_PB_250170,0,0,0,12,1356,10,0,1644
2022-09-15,BR_PB_250180,0,0,0,7,11763,270,0,33061
2022-09-15,BR_PB_250190,0,0,0,13,3093,48,0,5540
2022-09-15,BR_PB_250200,0,0,0,5,947,9,0,1298
2022-09-15,BR_PB_250205,0,0,0,3,470,3,0,792
2022-09-15,BR_PB_250210,0,0,0,1,1038,12,0,1786
2022-09-15,BR_PB_250215,0,0,0,2,1546,17,0,2856
2022-09-15,BR_PB_250220,0,0,0,4,473,4,0,821
2022-09-15,BR_PB_250230,0,0,0,3,823,5,0,969
2022-09-15,BR_PB_250240,0,0,0,1,887,14,0,1526
2022-09-15,BR_PB_250250,1,0,0,2,2476,51,0,4210
2022-09-15,BR_PB_250260,0,0,0,1,479,8,0,2004
2022-09-15,BR_PB_250270,0,0,0,1,478,14,0,999
2022-09-15,BR_PB_250280,0,0,0,3,2092,25,0,4466
2022-09-15,BR_PB_250290,0,0,0,1,1561,8,0,1914
2022-09-15,BR_PB_250300,0,0,0,2,2791,40,0,4378
2022-09-15,BR_PB_250310,0,0,0,1,663,6,0,1942
2022-09-15,BR_PB_250320,1,0,0,2,13862,222,0,24507
2022-09-15,BR_PB_250330,0,0,0,1,1584,24,0,2723
2022-09-15,BR_PB_250340,0,0,0,1,382,5,0,210
2022-09-15,BR_PB_250350,0,0,0,8,1530,39,0,3158
2022-09-15,BR_PB_250355,0,0,0,1,490,11,0,932
2022-09-15,BR_PB_250360,0,0,0,8,1127,15,0,1784
2022-09-15,BR_PB_250370,1,0,0,1,17908,191,0,27669
2022-09-15,BR_PB_250375,0,0,0,1,342,1,0,445
2022-09-15,BR_PB_250380,0,0,0,1,1005,13,0,1636
2022-09-15,BR_PB_250390,0,0,0,5,957,8,0,1207
2022-09-15,BR_PB_250400,7,0,0,2,64927,1245,0,128431
2022-09-15,BR_PB_250403,0,0,0,9,285,11,0,676
2022-09-15,BR_PB_250407,0,0,0,3,522,6,0,903
2022-09-15,BR_PB_250410,0,0,0,1,597,6,0,1165
2022-09-15,BR_PB_250415,0,0,0,7,1289,23,0,2341
2022-09-15,BR_PB_250420,0,0,0,5,358,11,0,1071
2022-09-15,BR_PB_250430,0,0,0,12,8492,66,0,12422
2022-09-15,BR_PB_250435,0,0,0,5,870,9,0,551
2022-09-15,BR_PB_250440,0,0,0,1,936,31,0,2319
2022-09-15,BR_PB_250450,0,0,0,6,1190,11,0,2200
2022-09-15,BR_PB_250460,22,0,0,4,4108,49,0,8294
2022-09-15,BR_PB_250470,0,0,0,3,607,17,0,2080
2022-09-15,BR_PB_250480,0,0,0,19,3306,43,0,4198
2022-09-15,BR_PB_250485,0,0,0,1,165,4,0,331
2022-09-15,BR_PB_250490,0,0,0,3,1295,28,0,3556
2022-09-15,BR_PB_250500,0,0,0,1,774,16,0,1607
2022-09-15,BR_PB_250510,0,0,0,5,3499,30,0,7495
2022-09-15,BR_PB_250520,1,0,0,4,1178,25,0,1957
2022-09-15,BR_PB_250523,0,0,0,1,351,16,0,830
2022-09-15,BR_PB_250527,0,0,0,6,860,4,0,3871
2022-09-15,BR_PB_250530,0,0,0,4,739,1,0,1698
2022-09-15,BR_PB_250535,0,0,0,1,524,6,0,1157
2022-09-15,BR_PB_250540,0,0,0,6,1102,12,0,1957
2022-09-15,BR_PB_250550,0,0,0,1,606,7,0,1019
2022-09-15,BR_PB_250560,0,0,0,7,1048,11,0,1560
2022-09-15,BR_PB_250570,0,0,0,10,995,21,0,2022
2022-09-15,BR_PB_250580,0,0,0,4,971,19,0,1892
2022-09-15,BR_PB_250590,0,0,0,1,374,6,0,903
2022-09-15,BR_PB_250600,0,0,0,13,7639,96,0,10556
2022-09-15,BR_PB_250610,0,0,0,10,1774,25,0,1696
2022-09-15,BR_PB_250620,0,0,0,1,689,7,0,1445
2022-09-15,BR_PB_250625,0,0,0,31,1333,14,0,1893
2022-09-15,BR_PB_250630,0,0,0,1,12700,158,0,22449
2022-09-15,BR_PB_250640,0,0,0,2,1546,19,0,1844
2022-09-15,BR_PB_250650,0,0,0,1,249,8,0,1796
2022-09-15,BR_PB_250660,0,0,0,8,887,7,0,2264
2022-09-15,BR_PB_250670,0,0,0,1,610,11,0,1064
2022-09-15,BR_PB_250680,0,0,0,2,3629,45,0,6978
2022-09-15,BR_PB_250690,0,0,0,7,4365,88,0,7193
2022-09-15,BR_PB_250700,0,0,0,16,3931,32,0,9319
2022-09-15,BR_PB_250710,0,0,0,4,2706,37,0,6341
2022-09-15,BR_PB_250720,0,0,0,4,1461,22,0,2763
2022-09-15,BR_PB_250730,0,0,0,12,2252,38,0,6115
2022-09-15,BR_PB_250740,13,0,0,2,1711,15,0,1778
2022-09-15,BR_PB_250750,17,0,0,2,162598,3254,0,228423
2022-09-15,BR_PB_250760,0,0,0,7,1333,15,0,2430
2022-09-15,BR_PB_250770,1,0,0,5,1404,19,0,5059
2022-09-15,BR_PB_250780,0,0,0,3,1171,12,0,2658
2022-09-15,BR_PB_250790,0,0,0,6,1913,32,0,4014
2022-09-15,BR_PB_250800,0,0,0,5,1340,18,0,2201
2022-09-15,BR_PB_250810,0,0,0,2,420,4,0,255
2022-09-15,BR_PB_250820,0,0,0,3,1722,12,0,5075
2022-09-15,BR_PB_250830,0,0,0,1,3415,57,0,5412
2022-09-15,BR_PB_250840,0,0,0,1,751,4,0,1425
2022-09-15,BR_PB_250850,0,0,0,1,1552,9,0,3389
2022-09-15,BR_PB_250855,0,0,0,2,570,10,0,806
2022-09-15,BR_PB_250860,0,0,0,2,1699,20,0,3932
2022-09-15,BR_PB_250870,0,0,0,3,474,8,0,1365
2022-09-15,BR_PB_250880,0,0,0,1,920,13,0,2891
2022-09-15,BR_PB_250890,0,0,0,6,6514,96,0,9390
2022-09-15,BR_PB_250900,0,0,0,8,1361,7,0,1387
2022-09-15,BR_PB_250905,0,0,0,4,1258,10,0,2002
2022-09-15,BR_PB_250910,0,0,0,1,3302,51,0,6157
2022-09-15,BR_PB_250915,0,0,0,2,572,13,0,1427
2022-09-15,BR_PB_250920,0,0,0,11,1909,31,0,3538
2022-09-15,BR_PB_250930,0,0,0,5,676,17,0,1022
2022-09-15,BR_PB_250933,0,0,0,1,381,9,0,609
2022-09-15,BR_PB_250937,0,0,0,2,387,3,0,561
2022-09-15,BR_PB_250939,0,0,0,2,1321,15,0,1825
2022-09-15,BR_PB_250940,0,0,0,2,1661,22,0,4843
2022-09-15,BR_PB_250950,0,0,0,1,668,10,0,557
2022-09-15,BR_PB_250960,0,0,0,7,821,9,0,1611
2022-09-15,BR_PB_250970,0,0,0,4,6478,83,0,15666
2022-09-15,BR_PB_250980,0,0,0,3,1123,21,0,1284
2022-09-15,BR_PB_250990,0,0,0,1,579,9,0,730
2022-09-15,BR_PB_251000,0,0,0,1,1276,19,0,979
2022-09-15,BR_PB_251010,0,0,0,1,1697,17,0,5032
2022-09-15,BR_PB_251020,0,0,0,17,638,11,0,1743
2022-09-15,BR_PB_251030,1,0,0,16,1267,6,0,2065
2022-09-15,BR_PB_251040,0,0,0,3,649,11,0,1401
2022-09-15,BR_PB_251050,0,0,0,1,874,5,0,757
2022-09-15,BR_PB_251060,0,0,0,2,609,3,0,1352
2022-09-15,BR_PB_251065,0,0,0,8,414,2,0,1187
2022-09-15,BR_PB_251070,0,0,0,1,208,2,0,413
2022-09-15,BR_PB_251080,0,0,0,1,20697,297,0,36961
2022-09-15,BR_PB_251090,0,0,0,1,1824,12,0,3128
2022-09-15,BR_PB_251100,0,0,0,2,674,7,0,1392
2022-09-15,BR_PB_251110,0,0,0,5,701,3,0,2024
2022-09-15,BR_PB_251120,0,0,0,4,3824,58,0,5488
2022-09-15,BR_PB_251130,0,0,0,4,3034,34,0,7065
2022-09-15,BR_PB_251140,0,0,0,2,4021,49,0,8323
2022-09-15,BR_PB_251150,0,0,0,4,2021,35,0,5160
2022-09-15,BR_PB_251160,0,0,0,3,376,10,0,841
2022-09-15,BR_PB_251170,1,0,0,1,755,14,0,1301
2022-09-15,BR_PB_251180,0,1,0,1,937,18,0,1392
2022-09-15,BR_PB_251190,0,0,0,1,2268,25,0,3167
2022-09-15,BR_PB_251200,0,0,0,4,2741,30,0,4793
2022-09-15,BR_PB_251203,0,0,0,3,351,5,0,687
2022-09-15,BR_PB_251207,0,0,0,2,410,7,0,995
2022-09-15,BR_PB_251210,0,0,0,1,9851,91,0,10891
2022-09-15,BR_PB_251220,0,0,0,1,801,6,0,1321
2022-09-15,BR_PB_251230,0,0,0,1,3565,55,0,6670
2022-09-15,BR_PB_251240,0,0,0,1,1052,8,0,1662
2022-09-15,BR_PB_251250,0,0,0,3,6338,97,0,8721
2022-09-15,BR_PB_251260,0,0,0,3,172,2,0,500
2022-09-15,BR_PB_251270,1,0,0,1,2023,35,0,3420
2022-09-15,BR_PB_251272,0,0,0,7,635,9,0,1682
2022-09-15,BR_PB_251274,0,0,0,1,262,5,0,467
2022-09-15,BR_PB_251275,0,0,0,1,788,1,0,1198
2022-09-15,BR_PB_251276,0,0,0,1,358,6,0,713
2022-09-15,BR_PB_251278,0,0,0,4,282,6,0,718
2022-09-15,BR_PB_251280,0,0,0,10,1502,18,0,2680
2022-09-15,BR_PB_251290,1,0,0,10,4414,62,0,8311
2022-09-15,BR_PB_251300,0,0,0,1,257,3,0,1037
2022-09-15,BR_PB_251310,0,0,0,1,1141,14,0,3049
2022-09-15,BR_PB_251315,0,0,0,3,936,6,0,1019
2022-09-15,BR_PB_251320,0,0,0,2,1476,9,0,1011
2022-09-15,BR_PB_251330,0,0,0,1,1245,13,0,1716
2022-09-15,BR_PB_251335,0,0,0,3,139,8,0,399
2022-09-15,BR_PB_251340,0,0,0,1,3728,35,0,9606
2022-09-15,BR_PB_251350,0,0,0,1,700,6,0,809
2022-09-15,BR_PB_251360,0,0,0,1,488,10,0,1563
2022-09-15,BR_PB_251365,0,0,0,1,233,5,0,418
2022-09-15,BR_PB_251370,0,0,0,2,12416,383,0,24720
2022-09-15,BR_PB_251380,0,0,0,3,654,14,0,869
2022-09-15,BR_PB_251385,0,0,0,1,459,4,0,2281
2022-09-15,BR_PB_251390,0,0,0,1,7856,74,0,13294
2022-09-15,BR_PB_251392,0,0,0,7,1029,10,0,2167
2022-09-15,BR_PB_251394,0,0,0,3,402,5,0,548
2022-09-15,BR_PB_251396,0,0,0,1,354,2,0,812
2022-09-15,BR_PB_251398,0,0,0,1,665,4,0,796
2022-09-15,BR_PB_251400,0,0,0,1,509,6,0,1236
2022-09-15,BR_PB_251410,0,0,0,6,336,6,0,598
2022-09-15,BR_PB_251420,0,0,0,1,1980,10,0,1961
2022-09-15,BR_PB_251430,0,0,0,1,570,10,0,1617
2022-09-15,BR_PB_251440,0,0,0,2,882,7,0,1188
2022-09-15,BR_PB_251445,0,0,0,1,791,7,0,1559
2022-09-15,BR_PB_251450,0,0,0,18,3955,49,0,7582
2022-09-15,BR_PB_251455,0,0,0,2,266,1,0,750
2022-09-15,BR_PB_251460,0,0,0,1,298,7,0,427
2022-09-15,BR_PB_251465,0,0,0,5,370,1,0,496
2022-09-15,BR_PB_251470,0,0,0,3,989,8,0,1546
2022-09-15,BR_PB_251480,0,0,0,1,157,7,0,395
2022-09-15,BR_PB_251490,0,0,0,1,1121,34,0,2526
2022-09-15,BR_PB_251500,0,0,0,1,678,11,0,1364
2022-09-15,BR_PB_251510,0,0,0,2,1712,22,0,2641
2022-09-15,BR_PB_251520,0,0,0,1,351,6,0,938
2022-09-15,BR_PB_251530,0,0,0,4,5002,123,0,8070
2022-09-15,BR_PB_251540,0,0,0,7,1228,3,0,1431
2022-09-15,BR_PB_251550,0,0,0,10,1676,40,0,5128
2022-09-15,BR_PB_251560,0,0,0,1,805,6,0,2172
2022-09-15,BR_PB_251570,0,0,0,1,430,8,0,410
2022-09-15,BR_PB_251580,0,0,0,2,1183,15,0,1807
2022-09-15,BR_PB_251590,0,0,0,4,966,13,0,1689
2022-09-15,BR_PB_251593,0,0,0,9,958,7,0,1835
2022-09-15,BR_PB_251597,0,0,0,2,826,10,0,1846
2022-09-15,BR_PB_251600,0,0,0,1,4945,54,0,9039
2022-09-15,BR_PB_251610,0,0,0,10,1982,17,0,3203
2022-09-15,BR_PB_251615,0,0,0,1,383,3,0,913
2022-09-15,BR_PB_251620,0,0,0,1,7864,167,0,11394
2022-09-15,BR_PB_251630,0,0,0,2,3642,46,0,6063
2022-09-15,BR_PB_251640,0,0,0,12,632,10,0,1256
2022-09-15,BR_PB_251650,0,0,0,2,1587,22,0,3444
2022-09-15,BR_PB_251660,0,0,0,3,1276,19,0,2189
2022-09-15,BR_PB_251670,0,0,0,1,2617,41,0,1704
2022-09-15,BR_PB_251675,0,0,0,1,265,4,0,472
2022-09-15,BR_PB_251680,0,0,0,1,1882,23,0,2804
2022-09-15,BR_PB_251690,0,0,0,6,1629,32,0,2894
2022-09-15,BR_PB_251700,1,0,0,2,1071,14,0,2159
2022-09-15,BR_PB_251710,0,0,0,6,593,1,0,912
2022-09-15,BR_PB_251720,0,0,0,1,438,7,0,636
2022-09-15,BR_PB_251740,0,0,0,1,285,1,0,668
2022-09-15,BR_PE,237,4,0,1,1054372,22253,0,1805877
2022-09-15,BR_PE_260005,1,0,0,1,4982,260,0,12695
2022-09-15,BR_PE_260010,1,0,0,1,9441,81,0,22353
2022-09-15,BR_PE_260020,0,0,0,4,1558,16,0,3598
2022-09-15,BR_PE_260030,0,0,0,1,2939,73,0,3928
2022-09-15,BR_PE_260040,0,0,0,1,2425,68,0,3173
2022-09-15,BR_PE_260050,0,0,0,2,3345,53,0,4878
2022-09-15,BR_PE_260060,3,0,0,1,3281,31,0,3763
2022-09-15,BR_PE_260070,0,0,0,4,2292,84,0,3814
2022-09-15,BR_PE_260080,0,0,0,1,1877,30,0,2887
2022-09-15,BR_PE_260090,0,0,0,5,1338,50,0,1515
2022-09-15,BR_PE_260100,1,0,0,3,316,16,0,1451
2022-09-15,BR_PE_260105,0,0,0,7,1137,33,0,1746
2022-09-15,BR_PE_260110,9,0,0,2,11075,182,0,19606
2022-09-15,BR_PE_260120,2,0,0,1,11617,143,0,16314
2022-09-15,BR_PE_260130,5,0,0,4,997,21,0,1913
2022-09-15,BR_PE_260140,0,0,0,2,1479,68,0,2873
2022-09-15,BR_PE_260150,0,0,0,1,548,10,0,922
2022-09-15,BR_PE_260160,3,0,0,30,1799,21,0,5308
2022-09-15,BR_PE_260170,3,0,0,5,10076,140,0,10753
2022-09-15,BR_PE_260180,0,0,0,4,973,19,0,1689
2022-09-15,BR_PE_260190,0,0,0,3,9349,131,0,5200
2022-09-15,BR_PE_260200,0,0,0,1,3088,45,0,8578
2022-09-15,BR_PE_260210,0,0,0,1,3854,92,0,4915
2022-09-15,BR_PE_260220,0,0,0,1,2854,74,0,6376
2022-09-15,BR_PE_260230,0,0,0,6,2864,48,0,3843
2022-09-15,BR_PE_260240,0,0,0,1,670,9,0,1408
2022-09-15,BR_PE_260250,2,0,0,4,1143,22,0,3277
2022-09-15,BR_PE_260260,0,0,0,1,4232,63,0,5631
2022-09-15,BR_PE_260270,0,0,0,5,736,28,0,864
2022-09-15,BR_PE_260280,0,0,0,5,3055,56,0,5658
2022-09-15,BR_PE_260290,12,0,0,1,15902,558,0,26341
2022-09-15,BR_PE_260300,1,0,0,1,5259,36,0,10046
2022-09-15,BR_PE_260310,0,0,0,1,1096,37,0,1347
2022-09-15,BR_PE_260320,10,0,0,1,2978,29,0,3426
2022-09-15,BR_PE_260330,0,0,0,1,893,9,0,1105
2022-09-15,BR_PE_260340,0,0,0,4,1289,6,0,2078
2022-09-15,BR_PE_260345,0,0,0,1,12667,474,0,26816
2022-09-15,BR_PE_260350,0,0,0,4,1126,23,0,1615
2022-09-15,BR_PE_260360,0,0,0,1,1244,26,0,2721
2022-09-15,BR_PE_260370,0,0,0,1,1619,35,0,1717
2022-09-15,BR_PE_260380,0,0,0,2,2259,28,0,3532
2022-09-15,BR_PE_260390,0,0,0,9,4064,40,0,9388
2022-09-15,BR_PE_260392,3,0,0,1,1944,12,0,1159
2022-09-15,BR_PE_260400,5,0,0,5,8989,162,0,12312
2022-09-15,BR_PE_260410,15,0,0,1,58641,763,0,82800
2022-09-15,BR_PE_260415,0,0,0,1,759,14,0,1092
2022-09-15,BR_PE_260420,0,0,0,3,2022,77,0,3756
2022-09-15,BR_PE_260430,0,0,0,1,3249,20,0,6444
2022-09-15,BR_PE_260440,0,0,0,1,804,26,0,1228
2022-09-15,BR_PE_260450,0,0,0,4,608,30,0,1475
2022-09-15,BR_PE_260460,0,0,0,2,2825,46,0,6901
2022-09-15,BR_PE_260470,0,0,0,1,760,13,0,1070
2022-09-15,BR_PE_260480,0,0,0,1,547,28,0,1743
2022-09-15,BR_PE_260490,0,0,0,3,1334,22,0,1306
2022-09-15,BR_PE_260500,0,0,0,1,3696,56,0,6028
2022-09-15,BR_PE_260510,0,0,0,1,1079,68,0,2700
2022-09-15,BR_PE_260515,0,0,0,2,2829,10,0,3858
2022-09-15,BR_PE_260520,2,0,0,1,2283,109,0,4353
2022-09-15,BR_PE_260530,0,0,0,1,5884,63,0,10813
2022-09-15,BR_PE_260540,0,0,0,2,2716,57,0,3461
2022-09-15,BR_PE_260545,0,0,0,1,382,2,0,1951
2022-09-15,BR_PE_260550,0,0,0,9,1616,22,0,3004
2022-09-15,BR_PE_260560,0,0,0,1,1724,42,0,3011
2022-09-15,BR_PE_260570,1,0,0,1,3629,35,0,4922
2022-09-15,BR_PE_260580,0,0,0,1,2111,28,0,3127
2022-09-15,BR_PE_260590,0,0,0,1,1262,44,0,1984
2022-09-15,BR_PE_260600,1,0,0,1,31448,339,0,35293
2022-09-15,BR_PE_260610,0,0,0,8,2493,52,0,4233
2022-09-15,BR_PE_260620,1,0,0,11,10959,172,0,22435
2022-09-15,BR_PE_260630,0,0,0,6,878,11,0,1307
2022-09-15,BR_PE_260640,3,0,0,1,11038,167,0,16639
2022-09-15,BR_PE_260650,0,0,0,1,2041,20,0,2161
2022-09-15,BR_PE_260660,1,0,0,1,1141,31,0,3390
2022-09-15,BR_PE_260670,0,0,0,1,601,12,0,526
2022-09-15,BR_PE_260680,1,0,0,1,7400,258,0,12354
2022-09-15,BR_PE_260690,0,0,0,11,1911,34,0,2974
2022-09-15,BR_PE_260700,0,0,0,1,1164,16,0,1337
2022-09-15,BR_PE_260710,0,0,0,18,925,9,0,1422
2022-09-15,BR_PE_260720,0,0,0,1,6339,189,0,9921
2022-09-15,BR_PE_260730,0,0,0,5,1926,68,0,3580
2022-09-15,BR_PE_260740,0,0,0,1,918,8,0,1243
2022-09-15,BR_PE_260750,0,0,0,2,1212,16,0,3190
2022-09-15,BR_PE_260760,0,0,0,6,2103,37,0,4186
2022-09-15,BR_PE_260765,0,0,0,1,3100,55,0,4925
2022-09-15,BR_PE_260770,0,0,0,11,2738,39,0,5741
2022-09-15,BR_PE_260775,0,0,0,5,1208,52,0,3690
2022-09-15,BR_PE_260780,0,0,0,4,1025,39,0,2074
2022-09-15,BR_PE_260790,3,0,0,1,51478,1850,0,94701
2022-09-15,BR_PE_260795,0,0,0,1,764,18,0,1372
2022-09-15,BR_PE_260800,0,0,0,5,2013,22,0,3059
2022-09-15,BR_PE_260805,0,0,0,1,2557,20,0,4262
2022-09-15,BR_PE_260810,4,0,0,1,1767,54,0,3383
2022-09-15,BR_PE_260820,0,0,0,1,820,30,0,2130
2022-09-15,BR_PE_260825,0,0,0,7,1303,13,0,1561
2022-09-15,BR_PE_260830,0,0,0,4,1571,28,0,3233
2022-09-15,BR_PE_260840,0,0,0,1,1267,27,0,1557
2022-09-15,BR_PE_260845,0,0,0,1,1995,28,0,2778
2022-09-15,BR_PE_260850,0,0,0,6,1792,31,0,2670
2022-09-15,BR_PE_260860,0,0,0,1,1245,14,0,1613
2022-09-15,BR_PE_260870,0,0,0,2,965,13,0,1369
2022-09-15,BR_PE_260875,0,0,0,1,3061,39,0,5410
2022-09-15,BR_PE_260880,0,0,0,1,4564,84,0,5400
2022-09-15,BR_PE_260890,0,0,0,3,6483,127,0,10756
2022-09-15,BR_PE_260900,0,0,0,4,2892,48,0,4363
